http://ieeexplore.ieee.org/abstract/document/2144/	Text for doc number 150 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1542824/	Text for doc number 151 of Professor Lui Sha goes here
http://search.proquest.com/openview/7b3766b1bd8d65fac4e1f8c4e0a84988/1?pq-origsite=gscholar&cbl=18750&diss=y	Text for doc number 152 of Professor Lui Sha goes here
https://www.spiedigitallibrary.org/conference-proceedings-of-spie/0857/0000/Task-Scheduling-In-Distributed-Real-Time-Systems/10.1117/12.943278.short	Text for doc number 153 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1541073/	Text for doc number 154 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/4700437/	Text for doc number 155 of Professor Lui Sha goes here
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.640.409&rep=rep1&type=pdf	Text for doc number 156 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=12555139474413733782&hl=en&oi=scholarr	Text for doc number 157 of Professor Lui Sha goes here
https://resources.sei.cmu.edu/asset_files/WhitePaper/2009_019_001_29081.pdf	Text for doc number 158 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=2723871	Text for doc number 159 of Professor Lui Sha goes here
https://link.springer.com/chapter/10.1007/978-3-642-28891-3_13	Text for doc number 160 of Professor Lui Sha goes here
ftp://itin.sei.cmu.edu/pub/prp/models/zeves-2.3/~/public/documents/08.reports/08tr017.pdf#page=35	Text for doc number 161 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/7108445/	Text for doc number 162 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/4408323/	Text for doc number 163 of Professor Lui Sha goes here
http://toc.proceedings.com/03253webtoc.pdf	Text for doc number 164 of Professor Lui Sha goes here
https://hybrid.soe.ucsc.edu/sites/default/files/preprints/105.pdf	Text for doc number 165 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=984654	Text for doc number 166 of Professor Lui Sha goes here
http://repository.cmu.edu/sei/213/	Text for doc number 167 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/739777/	Text for doc number 168 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/6399465/	Text for doc number 169 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1390893/	Text for doc number 170 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=1795215	Text for doc number 171 of Professor Lui Sha goes here
https://link.springer.com/chapter/10.1007/978-3-642-16310-4_11	Text for doc number 172 of Professor Lui Sha goes here
http://www.dtic.mil/docs/citations/ADA425008	Text for doc number 173 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=4883441159896937967&hl=en&oi=scholarr	Text for doc number 174 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=4834313675874717952&hl=en&oi=scholarr	Text for doc number 175 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1017703/	Text for doc number 176 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1203359/	Text for doc number 177 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=142126	Text for doc number 178 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1213244/	Text for doc number 179 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=903872	Text for doc number 180 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=652875	Text for doc number 181 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/5347579/	Text for doc number 182 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/804050/	Text for doc number 183 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/7946875/	Text for doc number 184 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1661531/	Text for doc number 185 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/6531076/	Text for doc number 186 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/7562325/	Text for doc number 187 of Professor Lui Sha goes here
http://www.dtic.mil/docs/citations/ADA455618	Text for doc number 188 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1203033/	Text for doc number 189 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/6627779/	Text for doc number 190 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/811225/	Text for doc number 191 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/4840571/	Text for doc number 192 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=2362348	Text for doc number 193 of Professor Lui Sha goes here
ftp://ftp.sei.cmu.edu/pub/prp/models/zeves-2.3/~/pub/corba/RT/rtwhite.ps	Text for doc number 194 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/710880/	Text for doc number 195 of Professor Lui Sha goes here
http://www.dtic.mil/docs/citations/ADA409388	Text for doc number 196 of Professor Lui Sha goes here
https://www.ideals.illinois.edu/handle/2142/34774	Text for doc number 197 of Professor Lui Sha goes here
